Nr okręgu,Nr obwodu,Komitet wyborczy,Kandydat,Liczba głosów
6,194,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,DROP Katarzyna,1
6,194,KWW JAROSŁAWA PUCKA DOBRO MIASTA,FRANKIEWICZ Joanna Dorota,28
6,194,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard Franciszek,27
6,194,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SZYDŁOWSKA Ola Bronisława,1
6,194,KWW JAROSŁAWA PUCKA DOBRO MIASTA,BURZAŁA Idzi,14
6,194,KWW JAROSŁAWA PUCKA DOBRO MIASTA,NOWAKOWSKI Marcin Zbigniew,0
6,194,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PUDŁO Aleksandra,0
6,194,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JAGODZIŃSKI Dariusz Jerzy,3
6,194,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OBIEGAŁA Zdzisław Stanisław,0
6,194,KWW LEWICA,WACHOWSKA-KUCHARSKA Anna Małgorzata,25
6,194,KWW LEWICA,STRADOWSKA-ADAMSKA Bożena,2
6,194,KWW LEWICA,CZECHANOWSKI Przemysław,2
6,194,KWW LEWICA,SKRZYPCZYŃSKA Elżbieta,2
6,194,KWW LEWICA,SIUTKOWSKA Klaudia Agnieszka,0
6,194,KWW LEWICA,WESOŁOWSKI Wojciech,2
6,194,KWW LEWICA,GMEREK Krzysztof,4
6,194,KWW LEWICA,MARCINIAK Patryk Piotr,3
6,194,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WUDARSKI Maciej Jakub,15
6,194,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOWA Paweł,16
6,194,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,ZENKA-PODLASZEWSKA Dominika,4
6,194,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOWALCZYK Marcin Piotr,2
6,194,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MIKOŁAJCZYK-WINIARSKA Eleonora Jadwiga,0
6,194,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,DUDZIŃSKA Grażyna Barbara,53
6,194,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,NAJEWSKA Maria,1
6,194,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,GŁOGOWSKI Paweł Piotr,26
6,195,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GANOWICZ Grzegorz,307
6,195,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,LISIECKA-PAWEŁCZAK Maria Magdalena,102
6,195,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,PRENDKE Andrzej,51
6,195,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JÓZEFOWSKI Henryk Jan,17
6,195,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KARCZEWSKA-KRZEMIŃSKA Beata,27
6,195,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WOŹNIAK Małgorzata,142
6,195,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,POLCYN Przemysław,20
6,195,KWW KUKIZ'15,BIELAWNY Bartosz Ziemowit,30
6,195,KWW KUKIZ'15,OSTOJSKA-RUBCZAK Halina Maria,3
6,195,KWW KUKIZ'15,KRYGIER Piotr Łukasz,8
6,195,KWW KUKIZ'15,GÓRECKA-GARCZYŃSKA Marta Karolina,2
6,195,KWW KUKIZ'15,PAWLAK Rafał,3
6,195,KWW KUKIZ'15,BRUCH Jarosław Damian,1
6,195,KWW KUKIZ'15,BIELAWSKA Karolina Maria,0
6,195,KW PRAWO I SPRAWIEDLIWOŚĆ,LESZCZYŃSKI Rafał Jan,42
6,195,KW PRAWO I SPRAWIEDLIWOŚĆ,JEMIELITY Ewa Anna,65
6,195,KW PRAWO I SPRAWIEDLIWOŚĆ,BORUCZKOWSKI Michał Piotr,84
6,195,KW PRAWO I SPRAWIEDLIWOŚĆ,GLEBA Ewa Izabela,1
6,195,KW PRAWO I SPRAWIEDLIWOŚĆ,MISIUREK Stanisław Andrzej,39
6,195,KW PRAWO I SPRAWIEDLIWOŚĆ,NIEMIER Maciej Wincenty,12
6,195,KW PRAWO I SPRAWIEDLIWOŚĆ,SITNIK Dorota,1
6,195,KW PRAWO I SPRAWIEDLIWOŚĆ,BANAŚ Róża Wanda,1
6,195,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BRATKOWSKI Wojciech,17
6,195,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,JUSZCZYŃSKI Jerzy,2
6,195,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,SŁABĘCKI Andrzej Stefan,1
6,195,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KUBIAK Anna,8
6,195,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,GARSTKA Joanna,3
6,195,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,DROP Katarzyna,0
6,195,KWW JAROSŁAWA PUCKA DOBRO MIASTA,FRANKIEWICZ Joanna Dorota,16
6,195,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard Franciszek,36
6,195,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SZYDŁOWSKA Ola Bronisława,1
6,195,KWW JAROSŁAWA PUCKA DOBRO MIASTA,BURZAŁA Idzi,5
6,195,KWW JAROSŁAWA PUCKA DOBRO MIASTA,NOWAKOWSKI Marcin Zbigniew,1
6,195,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PUDŁO Aleksandra,2
6,195,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JAGODZIŃSKI Dariusz Jerzy,2
6,195,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OBIEGAŁA Zdzisław Stanisław,5
6,195,KWW LEWICA,WACHOWSKA-KUCHARSKA Anna Małgorzata,27
6,195,KWW LEWICA,STRADOWSKA-ADAMSKA Bożena,4
6,195,KWW LEWICA,CZECHANOWSKI Przemysław,0
6,195,KWW LEWICA,SKRZYPCZYŃSKA Elżbieta,2
6,195,KWW LEWICA,SIUTKOWSKA Klaudia Agnieszka,1
6,195,KWW LEWICA,WESOŁOWSKI Wojciech,1
6,195,KWW LEWICA,GMEREK Krzysztof,2
6,195,KWW LEWICA,MARCINIAK Patryk Piotr,3
6,195,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WUDARSKI Maciej Jakub,12
6,195,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOWA Paweł,13
6,195,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,ZENKA-PODLASZEWSKA Dominika,12
6,195,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOWALCZYK Marcin Piotr,1
6,195,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MIKOŁAJCZYK-WINIARSKA Eleonora Jadwiga,2
6,195,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,DUDZIŃSKA Grażyna Barbara,64
6,195,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,NAJEWSKA Maria,6
6,195,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,GŁOGOWSKI Paweł Piotr,28
6,196,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GANOWICZ Grzegorz,268
6,196,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,LISIECKA-PAWEŁCZAK Maria Magdalena,119
6,196,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,PRENDKE Andrzej,41
6,196,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JÓZEFOWSKI Henryk Jan,32
6,196,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KARCZEWSKA-KRZEMIŃSKA Beata,65
6,196,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WOŹNIAK Małgorzata,139
6,196,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,POLCYN Przemysław,26
6,196,KWW KUKIZ'15,BIELAWNY Bartosz Ziemowit,24
6,196,KWW KUKIZ'15,OSTOJSKA-RUBCZAK Halina Maria,3
6,196,KWW KUKIZ'15,KRYGIER Piotr Łukasz,6
6,196,KWW KUKIZ'15,GÓRECKA-GARCZYŃSKA Marta Karolina,2
6,196,KWW KUKIZ'15,PAWLAK Rafał,2
6,196,KWW KUKIZ'15,BRUCH Jarosław Damian,1
6,196,KWW KUKIZ'15,BIELAWSKA Karolina Maria,4
6,196,KW PRAWO I SPRAWIEDLIWOŚĆ,LESZCZYŃSKI Rafał Jan,80
6,196,KW PRAWO I SPRAWIEDLIWOŚĆ,JEMIELITY Ewa Anna,122
6,196,KW PRAWO I SPRAWIEDLIWOŚĆ,BORUCZKOWSKI Michał Piotr,39
6,196,KW PRAWO I SPRAWIEDLIWOŚĆ,GLEBA Ewa Izabela,7
6,196,KW PRAWO I SPRAWIEDLIWOŚĆ,MISIUREK Stanisław Andrzej,0
6,196,KW PRAWO I SPRAWIEDLIWOŚĆ,NIEMIER Maciej Wincenty,3
6,196,KW PRAWO I SPRAWIEDLIWOŚĆ,SITNIK Dorota,5
6,196,KW PRAWO I SPRAWIEDLIWOŚĆ,BANAŚ Róża Wanda,3
6,196,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BRATKOWSKI Wojciech,14
6,196,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,JUSZCZYŃSKI Jerzy,1
6,196,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,SŁABĘCKI Andrzej Stefan,2
6,196,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KUBIAK Anna,21
6,196,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,GARSTKA Joanna,5
6,196,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,DROP Katarzyna,0
6,196,KWW JAROSŁAWA PUCKA DOBRO MIASTA,FRANKIEWICZ Joanna Dorota,29
6,196,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard Franciszek,41
6,196,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SZYDŁOWSKA Ola Bronisława,4
6,196,KWW JAROSŁAWA PUCKA DOBRO MIASTA,BURZAŁA Idzi,1
6,196,KWW JAROSŁAWA PUCKA DOBRO MIASTA,NOWAKOWSKI Marcin Zbigniew,0
6,196,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PUDŁO Aleksandra,3
6,196,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JAGODZIŃSKI Dariusz Jerzy,4
6,196,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OBIEGAŁA Zdzisław Stanisław,3
6,196,KWW LEWICA,WACHOWSKA-KUCHARSKA Anna Małgorzata,57
6,196,KWW LEWICA,STRADOWSKA-ADAMSKA Bożena,1
6,196,KWW LEWICA,CZECHANOWSKI Przemysław,1
6,196,KWW LEWICA,SKRZYPCZYŃSKA Elżbieta,7
6,196,KWW LEWICA,SIUTKOWSKA Klaudia Agnieszka,1
6,196,KWW LEWICA,WESOŁOWSKI Wojciech,4
6,196,KWW LEWICA,GMEREK Krzysztof,5
6,196,KWW LEWICA,MARCINIAK Patryk Piotr,6
6,196,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WUDARSKI Maciej Jakub,25
6,196,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOWA Paweł,25
6,196,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,ZENKA-PODLASZEWSKA Dominika,12
6,196,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOWALCZYK Marcin Piotr,3
6,196,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MIKOŁAJCZYK-WINIARSKA Eleonora Jadwiga,5
6,196,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,DUDZIŃSKA Grażyna Barbara,5
6,196,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,NAJEWSKA Maria,3
6,196,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,GŁOGOWSKI Paweł Piotr,18
6,197,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GANOWICZ Grzegorz,337
6,197,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,LISIECKA-PAWEŁCZAK Maria Magdalena,101
6,197,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,PRENDKE Andrzej,26
6,197,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JÓZEFOWSKI Henryk Jan,8
6,197,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KARCZEWSKA-KRZEMIŃSKA Beata,25
6,197,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WOŹNIAK Małgorzata,129
6,197,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,POLCYN Przemysław,16
6,197,KWW KUKIZ'15,BIELAWNY Bartosz Ziemowit,18
6,197,KWW KUKIZ'15,OSTOJSKA-RUBCZAK Halina Maria,4
6,197,KWW KUKIZ'15,KRYGIER Piotr Łukasz,4
6,197,KWW KUKIZ'15,GÓRECKA-GARCZYŃSKA Marta Karolina,4
6,197,KWW KUKIZ'15,PAWLAK Rafał,6
6,197,KWW KUKIZ'15,BRUCH Jarosław Damian,2
6,197,KWW KUKIZ'15,BIELAWSKA Karolina Maria,6
6,197,KW PRAWO I SPRAWIEDLIWOŚĆ,LESZCZYŃSKI Rafał Jan,92
6,197,KW PRAWO I SPRAWIEDLIWOŚĆ,JEMIELITY Ewa Anna,174
6,197,KW PRAWO I SPRAWIEDLIWOŚĆ,BORUCZKOWSKI Michał Piotr,33
6,197,KW PRAWO I SPRAWIEDLIWOŚĆ,GLEBA Ewa Izabela,7
6,197,KW PRAWO I SPRAWIEDLIWOŚĆ,MISIUREK Stanisław Andrzej,6
6,197,KW PRAWO I SPRAWIEDLIWOŚĆ,NIEMIER Maciej Wincenty,7
6,197,KW PRAWO I SPRAWIEDLIWOŚĆ,SITNIK Dorota,3
6,197,KW PRAWO I SPRAWIEDLIWOŚĆ,BANAŚ Róża Wanda,5
6,197,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BRATKOWSKI Wojciech,15
6,197,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,JUSZCZYŃSKI Jerzy,5
6,197,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,SŁABĘCKI Andrzej Stefan,5
6,197,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KUBIAK Anna,9
6,197,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,GARSTKA Joanna,3
6,197,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,DROP Katarzyna,5
6,197,KWW JAROSŁAWA PUCKA DOBRO MIASTA,FRANKIEWICZ Joanna Dorota,18
6,197,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard Franciszek,56
6,197,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SZYDŁOWSKA Ola Bronisława,1
6,197,KWW JAROSŁAWA PUCKA DOBRO MIASTA,BURZAŁA Idzi,4
6,197,KWW JAROSŁAWA PUCKA DOBRO MIASTA,NOWAKOWSKI Marcin Zbigniew,2
6,197,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PUDŁO Aleksandra,1
6,197,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JAGODZIŃSKI Dariusz Jerzy,4
6,197,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OBIEGAŁA Zdzisław Stanisław,5
6,197,KWW LEWICA,WACHOWSKA-KUCHARSKA Anna Małgorzata,42
6,197,KWW LEWICA,STRADOWSKA-ADAMSKA Bożena,6
6,197,KWW LEWICA,CZECHANOWSKI Przemysław,7
6,197,KWW LEWICA,SKRZYPCZYŃSKA Elżbieta,14
6,197,KWW LEWICA,SIUTKOWSKA Klaudia Agnieszka,3
6,197,KWW LEWICA,WESOŁOWSKI Wojciech,3
6,197,KWW LEWICA,GMEREK Krzysztof,5
6,197,KWW LEWICA,MARCINIAK Patryk Piotr,5
6,197,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WUDARSKI Maciej Jakub,22
6,197,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOWA Paweł,22
6,197,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,ZENKA-PODLASZEWSKA Dominika,6
6,197,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOWALCZYK Marcin Piotr,1
6,197,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MIKOŁAJCZYK-WINIARSKA Eleonora Jadwiga,1
6,197,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,DUDZIŃSKA Grażyna Barbara,4
6,197,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,NAJEWSKA Maria,5
6,197,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,GŁOGOWSKI Paweł Piotr,14
6,198,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GANOWICZ Grzegorz,253
6,198,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,LISIECKA-PAWEŁCZAK Maria Magdalena,86
6,198,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,PRENDKE Andrzej,29
6,198,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JÓZEFOWSKI Henryk Jan,12
6,198,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KARCZEWSKA-KRZEMIŃSKA Beata,31
6,198,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WOŹNIAK Małgorzata,104
6,198,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,POLCYN Przemysław,11
6,198,KWW KUKIZ'15,BIELAWNY Bartosz Ziemowit,25
6,198,KWW KUKIZ'15,OSTOJSKA-RUBCZAK Halina Maria,13
6,198,KWW KUKIZ'15,KRYGIER Piotr Łukasz,6
6,198,KWW KUKIZ'15,GÓRECKA-GARCZYŃSKA Marta Karolina,3
6,198,KWW KUKIZ'15,PAWLAK Rafał,3
6,198,KWW KUKIZ'15,BRUCH Jarosław Damian,3
6,198,KWW KUKIZ'15,BIELAWSKA Karolina Maria,1
6,198,KW PRAWO I SPRAWIEDLIWOŚĆ,LESZCZYŃSKI Rafał Jan,67
6,198,KW PRAWO I SPRAWIEDLIWOŚĆ,JEMIELITY Ewa Anna,68
6,198,KW PRAWO I SPRAWIEDLIWOŚĆ,BORUCZKOWSKI Michał Piotr,82
6,198,KW PRAWO I SPRAWIEDLIWOŚĆ,GLEBA Ewa Izabela,5
6,198,KW PRAWO I SPRAWIEDLIWOŚĆ,MISIUREK Stanisław Andrzej,2
6,198,KW PRAWO I SPRAWIEDLIWOŚĆ,NIEMIER Maciej Wincenty,1
6,198,KW PRAWO I SPRAWIEDLIWOŚĆ,SITNIK Dorota,4
6,198,KW PRAWO I SPRAWIEDLIWOŚĆ,BANAŚ Róża Wanda,4
6,198,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BRATKOWSKI Wojciech,16
6,198,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,JUSZCZYŃSKI Jerzy,3
6,198,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,SŁABĘCKI Andrzej Stefan,1
6,198,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KUBIAK Anna,4
6,198,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,GARSTKA Joanna,3
6,198,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,DROP Katarzyna,1
6,198,KWW JAROSŁAWA PUCKA DOBRO MIASTA,FRANKIEWICZ Joanna Dorota,17
6,198,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard Franciszek,35
6,198,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SZYDŁOWSKA Ola Bronisława,1
6,198,KWW JAROSŁAWA PUCKA DOBRO MIASTA,BURZAŁA Idzi,2
6,198,KWW JAROSŁAWA PUCKA DOBRO MIASTA,NOWAKOWSKI Marcin Zbigniew,2
6,198,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PUDŁO Aleksandra,1
6,198,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JAGODZIŃSKI Dariusz Jerzy,1
6,198,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OBIEGAŁA Zdzisław Stanisław,5
6,198,KWW LEWICA,WACHOWSKA-KUCHARSKA Anna Małgorzata,49
6,198,KWW LEWICA,STRADOWSKA-ADAMSKA Bożena,4
6,198,KWW LEWICA,CZECHANOWSKI Przemysław,4
6,198,KWW LEWICA,SKRZYPCZYŃSKA Elżbieta,5
6,198,KWW LEWICA,SIUTKOWSKA Klaudia Agnieszka,6
6,198,KWW LEWICA,WESOŁOWSKI Wojciech,1
6,198,KWW LEWICA,GMEREK Krzysztof,5
6,198,KWW LEWICA,MARCINIAK Patryk Piotr,1
6,198,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WUDARSKI Maciej Jakub,30
6,198,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOWA Paweł,20
6,198,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,ZENKA-PODLASZEWSKA Dominika,9
6,198,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOWALCZYK Marcin Piotr,1
6,198,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MIKOŁAJCZYK-WINIARSKA Eleonora Jadwiga,2
6,198,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,DUDZIŃSKA Grażyna Barbara,4
6,198,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,NAJEWSKA Maria,3
6,198,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,GŁOGOWSKI Paweł Piotr,15
6,199,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GANOWICZ Grzegorz,301
6,199,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,LISIECKA-PAWEŁCZAK Maria Magdalena,105
6,199,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,PRENDKE Andrzej,56
6,199,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JÓZEFOWSKI Henryk Jan,9
6,199,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KARCZEWSKA-KRZEMIŃSKA Beata,17
6,199,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WOŹNIAK Małgorzata,136
6,199,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,POLCYN Przemysław,17
6,199,KWW KUKIZ'15,BIELAWNY Bartosz Ziemowit,28
6,199,KWW KUKIZ'15,OSTOJSKA-RUBCZAK Halina Maria,4
6,199,KWW KUKIZ'15,KRYGIER Piotr Łukasz,3
6,199,KWW KUKIZ'15,GÓRECKA-GARCZYŃSKA Marta Karolina,1
6,199,KWW KUKIZ'15,PAWLAK Rafał,7
6,199,KWW KUKIZ'15,BRUCH Jarosław Damian,3
6,199,KWW KUKIZ'15,BIELAWSKA Karolina Maria,5
6,199,KW PRAWO I SPRAWIEDLIWOŚĆ,LESZCZYŃSKI Rafał Jan,55
6,199,KW PRAWO I SPRAWIEDLIWOŚĆ,JEMIELITY Ewa Anna,144
6,199,KW PRAWO I SPRAWIEDLIWOŚĆ,BORUCZKOWSKI Michał Piotr,47
6,199,KW PRAWO I SPRAWIEDLIWOŚĆ,GLEBA Ewa Izabela,6
6,199,KW PRAWO I SPRAWIEDLIWOŚĆ,MISIUREK Stanisław Andrzej,2
6,199,KW PRAWO I SPRAWIEDLIWOŚĆ,NIEMIER Maciej Wincenty,0
6,199,KW PRAWO I SPRAWIEDLIWOŚĆ,SITNIK Dorota,1
6,199,KW PRAWO I SPRAWIEDLIWOŚĆ,BANAŚ Róża Wanda,6
6,199,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BRATKOWSKI Wojciech,10
6,199,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,JUSZCZYŃSKI Jerzy,0
6,199,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,SŁABĘCKI Andrzej Stefan,1
6,199,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KUBIAK Anna,7
6,199,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,GARSTKA Joanna,7
6,199,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,DROP Katarzyna,2
6,199,KWW JAROSŁAWA PUCKA DOBRO MIASTA,FRANKIEWICZ Joanna Dorota,24
6,199,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard Franciszek,38
6,199,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SZYDŁOWSKA Ola Bronisława,2
6,199,KWW JAROSŁAWA PUCKA DOBRO MIASTA,BURZAŁA Idzi,3
6,199,KWW JAROSŁAWA PUCKA DOBRO MIASTA,NOWAKOWSKI Marcin Zbigniew,2
6,199,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PUDŁO Aleksandra,4
6,199,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JAGODZIŃSKI Dariusz Jerzy,2
6,199,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OBIEGAŁA Zdzisław Stanisław,1
6,199,KWW LEWICA,WACHOWSKA-KUCHARSKA Anna Małgorzata,45
6,199,KWW LEWICA,STRADOWSKA-ADAMSKA Bożena,5
6,199,KWW LEWICA,CZECHANOWSKI Przemysław,3
6,199,KWW LEWICA,SKRZYPCZYŃSKA Elżbieta,8
6,199,KWW LEWICA,SIUTKOWSKA Klaudia Agnieszka,1
6,199,KWW LEWICA,WESOŁOWSKI Wojciech,2
6,199,KWW LEWICA,GMEREK Krzysztof,3
6,199,KWW LEWICA,MARCINIAK Patryk Piotr,6
6,199,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WUDARSKI Maciej Jakub,37
6,199,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOWA Paweł,25
6,199,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,ZENKA-PODLASZEWSKA Dominika,4
6,199,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOWALCZYK Marcin Piotr,8
6,199,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MIKOŁAJCZYK-WINIARSKA Eleonora Jadwiga,1
6,199,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,DUDZIŃSKA Grażyna Barbara,1
6,199,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,NAJEWSKA Maria,9
6,199,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,GŁOGOWSKI Paweł Piotr,12
6,200,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GANOWICZ Grzegorz,241
6,200,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,LISIECKA-PAWEŁCZAK Maria Magdalena,125
6,200,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,PRENDKE Andrzej,44
